Workshop Name,Beschreibung,Studio Name,Location,Category,Date,URL_E,Time
,"In diesem Workshop dreht sich alles um Spinning Pole Combos. Welche Tricks kann man sehr gut an der Spinning Pole machen? Drehe ich besser vorwärts oder rückwärts? Wo sind Schwungpunkte in einer Combo? All diese Fragen und noch mehr beantworte ich dir in diesem Workshop. Selbstverständlich anhand mehrerer kleiner Combos. Du solltest in folgenden Figuren sicher sein: Invert, Outside und Inside Leg hang sowie Butterfly und Flatline Scorpio. Format: Online Du brauchst: Selbstverständlich eine Pole ;) Dauer: 90 Minuten Der Kurs wird Online über Zoom stattfinden. Eine Aufzeichnung wird ebenfalls aufgenommen und kann für 24h angeschaut werden. Der Link zur Aufzeichnung wird nach dem Kurs an die in Eversports hinterlegte E-Mail Adresse versendet.",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Poledance,"Mittwoch, 1. Mai 2024",https://www.eversports.de/e/workshop/bi8m5zs,11:00 - 12:30
,"In diesem Workshop Special zeige ich dir, wie du das Yoga Rad optimal für deine Backbends nutzen und dadurch verbessern kannst. Es wird mehrere Sequenzen geben, die aufeinander aufbauen, um sich am Ende besser und vor allem sicherer und stabiler im Backbend zu fühlen. Zusätzlich erkläre ich dir unterschiedliche Atemtechniken, die dich bei den Rückbeugen unterstützen werden. Der Kurs ist für jedes Yogi Level geeignet. Es wird zu den Übungen immer eine leichte, mittlere und schwerere Option geben. Format: Online & 24h Aufzeichnung falls man nicht dran teilnehmen kann (Achtung: Eine Aufzeichnung entsteht nur, wenn zwei Personen Live dabei sind!) Du brauchst: Ein Yoga Rad mind. Durchmesser 33cm, 2 Yoga Blöcke, eine Matte und Geduld ;) Dauer: 90 Minuten",Yoga and Pole Art by Selina,"Diese Aktivität wird im Online Stream übertragen. Um teilzunehmen, folge diesen Schritten:",Yoga Wheel,"Sonntag, 19. Mai 2024",https://www.eversports.de/e/workshop/ccLkJAE,11:00 - 12:30
,"Hier habt Ihr die Chance mit Yara - alias Katja, das Pole Dancen einmal etwas anders zu erleben als bisher. Als Traumatherapeutin und Tänzerin fokussiert sich Katja auf das Tanzen an der Stange als Möglichkeit, traumatische Erlebnisse zu verarbeiten. Diese Kursreihe richtet sich grundsätzlich an alle mit Stress jeder Art und mit traumatisch bedingtem Stress. Pole Dance im traumasensiblen Training unterstützt bei psychophysischem Stresserleben oder Traumafolgestörungen ein kohärentes Körper- und Selbsterleben. Embodiment bedeutet 'Verkörperung' und ist ein Element, das über Jahrhunderte durch Tanz in Ritualen gepflegt wurde. Von hier aus strahlt die Präsenz einer Tänzerin auf der Bühne. Embodiment führt zu Sicherheit, Vertrauen in den Körper, inneren Halt und Ausdruckskraft. Sind diese blockiert können sich u.a. psychische und physische Beschwerden entwickeln. Embodiment hilft, Stärke im Tanz zu finden, und der Körper zeigt uns den Weg dorthin. 'Restore safety in the body'(Sonia Gomes, Soma Embodiment) Wir bieten zunächst nur einen einzigen Gruppenkurs für das traumasensible Training an, wer lieber etwas intensiver im Einzeltraining mit Katja arbeiten möchte, meldet sich bitte gerne bei uns. Dieser Kurs ist nur mit Pole Dance Erfahrung ab Mittelstufe geeignet. Mehr zu diesem Training findet Ihr auf Yara/Katja´s Webseite: http://www.katjaklien.com/traumasensibles-training/",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/2uKqNmS,10:00 - 12:00
,"Pole Poetics - Yara Mar ist wieder extra für uns aus dem wunderschönen Wien angereist... Ihre Fans lassen sich keinen Kurs entgehen. Und wir können auch Euch wärmstens empfehlen, mal in einem ihrer Kurse vorbei zu schauen. Doch Vorsicht: Yara Mar´s Kurse haben Suchtpotential. ;-) Wer auf den Geschmack gekommen ist, sich durch Yaras tolle Anleitung und Aufwärmung beim Tanzen 'fallen zu lassen', fühlt sich beim Verlassen des Studios 'wie auf Flügeln'. Mehr zu Ihren Kursen: http://www.katjaklien.com",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/8p-Qzz0,12:15 - 14:15
,"In Janines Workshops lernte Ihr Tricks, die euer Pole Dance-Repertoire um einige schöne und spezielle Tricks erweitern werden. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks wie zum Beispiel: Deadlifts, Handspring und Airwalk fehlen! Janine erklärt und zeigt Euch Tricks, die Euch helfen, diese schönen Tricks zu meistern und zu perfektionieren. ACHTUNG: Die Workshops finden in englischer Sprache statt.",Schönheitstanz Studio,Online,Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/xylFJo_,14:30 - 15:30
,"In Janines Workshops lernte Ihr Tricks, die euer Pole Dance-Repertoire um einige schöne und spezielle Tricks erweitern werden. Aber natürlich dürfen in ihrem Kurs auch nicht die bei Polerina´s so beliebten Tricks wie zum Beispiel: Deadlifts, Handspring und Airwalk fehlen! Janine erklärt und zeigt Euch Tricks, die Euch helfen, diese schönen Tricks zu meistern und zu perfektionieren. ACHTUNG: Die Workshops finden in englischer Sprache statt.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/1uwwOCo,14:30 - 15:30
,"In diesem Workshop lernt Ihr Power aufzubauen, für kraftvolle Figuren. Hier bekommt Ihr nicht nur ein ordentliches Workout, sondern arbeitet daran, fortgeschrittene Tricks mit der richtigen Technik zu meistern und werdet sie so gleich weniger furchteinflößend finden. Der zweistündige Workshop beginnt mit einem intensiven Warmup zur Steigerung Eurer Dynamik und Beweglichkeit. Seid also bereit ins Schwitzen zu geraten! Die Übungen können aber an jedes Niveau angepasst werden. Es sind also Anfängerinnen und Fortgeschrittene willkommen.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Chairdance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/H4MGU4o,15:45 - 16:45
,"In diesem Workshop lernt Ihr Power aufzubauen, für kraftvolle Figuren. Hier bekommt Ihr nicht nur ein ordentliches Workout, sondern arbeitet daran, fortgeschrittene Tricks mit der richtigen Technik zu meistern und werdet sie so gleich weniger furchteinflößend finden. Der zweistündige Workshop beginnt mit einem intensiven Warmup zur Steigerung Eurer Dynamik und Beweglichkeit. Seid also bereit ins Schwitzen zu geraten! Die Übungen können aber an jedes Niveau angepasst werden. Es sind also Anfängerinnen und Fortgeschrittene willkommen.",Schönheitstanz Studio,Online,Chairdance,"Samstag, 27. Januar 2024",https://www.eversports.de/e/workshop/PzcuaPc,15:45 - 16:45
,"Pole Poetics - Yara Mar In Kürze ist sie wieder in Berlin, extra für uns aus dem wunderschönen Wien angereist... Ihre Fans lassen sich keinen Kurs entgehen. Und wir können auch Euch wärmstens empfehlen, mal in einem ihrer Kurse vorbei zu schauen. Doch Vorsicht: Yara Mar´s Kurse haben Suchtpotential. ;-) Wer auf den Geschmack gekommen ist, sich durch Yaras tolle Anleitung und Aufwärmung beim Tanzen 'fallen zu lassen', fühlt sich beim Verlassen des Studios 'wie auf Flügeln'.",Schönheitstanz Studio,Einzelticket,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/_GaYtcj,10:00 - 12:00
,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyonce, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt. In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/GGeNmMh,14:00 - 15:00
,"Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt. In der Workshopserie „Booty Dance / Twerk“ mit Becky* steht zunächst die Technik im Vordergrund – getanzt werden daher zu Beginn noch keine Choreographien, sondern wir beschäftigen uns erstmals mit der richtigen Ausführung und dem Erlernen der Grundbewegungen.",Schönheitstanz Studio,Online,Tanzen,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/eTjnNEG,14:00 - 15:00
,"Pole on Heels mit Becky* Diesen Workshop können alle besuchen, die Lust auf eine sinnliche Choreographie, sinnliche Bewegungen auf High Heels und an der Pole haben.",Schönheitstanz Studio,Online,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/CbbUEIN,15:15 - 16:15
,"Pole on Heels mit Becky* Diesen Workshop können alle besuchen, die Lust auf eine sinnliche Choreographie, sinnliche Bewegungen auf High Heels und an der Pole haben.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/aHz4uNe,15:15 - 16:15
,Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.,Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/4gnxET4,16:15 - 17:15
,Becky´s Workshops konzentrieren sich auf neue Kombinationen und eine kleine Choreographie. Eine wundervolle Ergänzung und Bereicherung zu unserem gewohnten Programm.,Schönheitstanz Studio,Online,Poledance,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/1jGKU-B,16:15 - 17:15
,"Der perfekte Kurs für alle Neueinsteigerinnen, für Damen die sich noch für keine Stilrichtung festlegen möchten oder diejenigen, die ein „Best of“ erleben möchten. Natürlich auch für alle unsere lieben Damen, die etwas Neues ausprobieren wollen. Level: Komplette Anfängerinnen & Lap Dance Teilnehmerinnen, die gern alle grundlegenden, sinnlichen Moves intensiver einüben und wiederholen wollen und ihren neuen, verführerischen Charakter entdecken möchten.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/82dGR1f,19:00 - 21:00
,"Der perfekte Kurs für alle Neueinsteigerinnen, für Damen die sich noch für keine Stilrichtung festlegen möchten oder diejenigen, die ein „Best of“ erleben möchten. Natürlich auch für alle unsere lieben Damen, die etwas Neues ausprobieren wollen. Level: Komplette Anfängerinnen & Lap Dance Teilnehmerinnen, die gern alle grundlegenden, sinnlichen Moves intensiver einüben und wiederholen wollen und ihren neuen, verführerischen Charakter entdecken möchten.",Schönheitstanz Studio,Online,Tanzen,"Sonntag, 28. Januar 2024",https://www.eversports.de/e/workshop/7uJPxgC,19:00 - 21:00
,"In vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt. Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung. Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Reguläres 4 Stundenpaket,Poledance,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/U7zlEnt,"Charitestraße 4, 10117 Berlin"
,"Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – Service In vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt. Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung. Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Einzelticket,Poledance,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/FWAxvoS,"Charitestraße 4, 10117 Berlin"
,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen. Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken. Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren. Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Einzelticket,Burlesque,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/YHVJqpe,"Charitestraße 4, 10117 Berlin"
,"Burlesque Mittelstufen-Workshop mit Lady Lou Dieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshops absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu. Ganz egal ob Du Deine eigene Show nur für Dich machst oder mit dem Gedanken spielst, eine professionelle Burlesque Karriere zu starten, es ist eine wertvolle Erfahrung, um aus dem grauen Alltag zu entfliehen und sich als echtes Showgirl auszuprobieren. Eine wundervolle aufregende Erfahrung für jede Frau, in der Du eine ganz neue Seite von Dir kennen lernen wirst! Mitzubringen sind (the following items can be in any style, you choose!):",Schönheitstanz Studio,Ermäßigtes 4 Stundenpaket,Burlesque,"Beginnt am Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/7TGSxs7,"Charitestraße 4, 10117 Berlin"
,"Ein Pole Dance Special mit Gem zum Thema ""Taylor Swift"". Meldet Euch an und tanzt in einer fröhlichen Runde inklusive gratis Erfrischungsgetränke und später gratis Sekt zu den unschlagbaren Hits der Pop Ikone Taylor Swift. Gem/ alias Barbie G verzaubert Euch ebenso mit ihrer  charmanten britischen Art und unterrichtet Euch viele tolle Übergänge und Figuren. Bei weiteren Fragen, meldet Euch bei uns. Ab starken Mittelstufen Level zu empfehlen.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Samstag, 3. Februar 2024",https://www.eversports.de/e/workshop/PJH8px9,19:45 - 21:45
,"Exotic Dance mit Becky Der perfekte Kurs für alle Neueinsteigerinnen, für Damen die sich noch für keine Stilrichtung festlegen möchten oder diejenigen, die ein „Best of“ erleben möchten. Natürlich auch für alle unsere lieben Damen, die etwas Neues ausprobieren wollen. Exotic Dance mit Becky_ Let´s Dance and Tease Kurs – Choreographie Kurs Level: Engagierte Anfängerinnen &amp; etwas erfahrene Schönheitstänzerinnen und alle, die Lust auf eine neue sinnlich-schöne Choreo haben.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/AusEWhX,13:45 - 15:45
,"Exotic Dance mit Becky Der perfekte Kurs für alle Neueinsteigerinnen, für Damen die sich noch für keine Stilrichtung festlegen möchten oder diejenigen, die ein „Best of“ erleben möchten. Natürlich auch für alle unsere lieben Damen, die etwas Neues ausprobieren wollen. Exotic Dance mit Becky_ Let´s Dance and Tease Kurs – Choreographie Kurs Level: Engagierte Anfängerinnen etwas erfahrene Schönheitstänzerinnen und alle, die Lust auf eine neue sinnlich-schöne Choreo haben.",Schönheitstanz Studio,Online,Tanzen,"Sonntag, 4. Februar 2024",https://www.eversports.de/e/workshop/TIB5eun,13:45 - 15:45
,"Unsere Gem ist ein kompletter Profi zu bestimmten Themen und Anlässen, die perfekte Choreographie und Styling, sowie Musik und Stimmung zu zaubern. Egal ob Ihr ein Valentinstags Fan seid oder eher den Liebestanz für Eure Pole selbst und Euch tanzt, dieser Kurs macht Euch mächtig gute Laune. Dieser spezielle Kurs ist ab Mittelstufe geeignet. Valentinstags Outfits und Accessoires sind sehr willkommen. HAPPY VALENTINESDAY everybody -)",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Freitag, 9. Februar 2024",https://www.eversports.de/e/workshop/EXI9bhu,19:30 - 21:30
,"Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit einer Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“? Wir versuchen einige Kleidungsstücke auszuprobieren, deshalb bringt folgende Kleidungsstücke mit:",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/-fUr-r3,12:30 - 13:30
,"Ohne tatsächlich die Hüllen fallen zu lassen, werden Euch die Techniken der Ausziehkunst näher gebracht. Ferner widmen wir uns in dieser Stunde auch folgenden Fragen: Was bedeutet es zu „Teasen“? Und wie lässt sich das „Teasen“ mit einer Choreographie verbinden? Und welche Kleidung eignet sich am Besten für einen „Striptease“? Wir versuchen einige Kleidungsstücke auszuprobieren, deshalb bringt folgende Kleidungsstücke mit:",Schönheitstanz Studio,Online,Lapdance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/8ZaKFif,12:30 - 13:30
,"Twerk Mixed ONLINE Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus der Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt. Dieser Kurs ist der perfekte Aufbau-Kurs zum Basic Workshop und für alle Ladies, die bereits Vorerfahrung im Twerking gesammelt haben. In diesem Workshop vertieft Becky* mit Euch die Grundtechniken , zeigt und übt neue Moves und stellt mit Euch die ersten tänzerischen Kombinationen zusammen. Unser neues, monatliches „Best of booty dance“ Knieschoner werden von uns gestellt, alles war Du mitbringen musst sind Deine Sneakers/Sportschuhe and your beautiful self – wir freuen uns. Hinweis: kein Anfänger-Kurs. Geeignet nach Absolvierung des Basic Kurses oder mit anderweitiger Twerking Vorerfahrung.",Schönheitstanz Studio,Online,Tanzen,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/k-lte3C,13:30 - 14:30
,"Twerk Mixed Twerking ist ein alter westafrikanischer Tanz, der Ähnlichkeiten zum „Mapouka Dance“ aus Cote D`Ivoire aufweist. Ähnlich wie andere afro-karibische Tänze, ist dieser Tanz ein Ausdruck des Widerstandes gegen männliche Vorgaben zur weiblichen Sexualität. Ursprünglich wurde Twerking zu afrikanischer Musik getanzt. Mittlerweile sind es Musikrichtungen wie Bounce/Crunk, Hip Hop and Trap Music. Der Begriff des „Twerking“ wurde erstmalig 1993 benutzt, als dieser Tanzstil über die Videos von Beyoncé, Rihanna oder Nicki Minaj Einzug in die Musik- und Unterhaltungsindustrie hielt. Dieser Kurs ist der perfekte Aufbau-Kurs zum Basic Workshop und für alle Ladies, die bereits Vorerfahrung im Twerking gesammelt haben. In diesem Workshop vertieft Becky* mit Euch die Grundtechniken , zeigt und übt neue Moves und stellt mit Euch die ersten tänzerischen Kombinationen zusammen. Unser neues, monatliches „Best of booty dance“ Knieschoner werden von uns gestellt, alles war Du mitbringen musst sind Deine Sneakers/Sportschuhe and your beautiful self – wir freuen uns. Hinweis: kein Anfänger-Kurs. Geeignet nach Absolvierung des Basic Kurses oder mit anderweitiger Twerking Vorerfahrung.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/ENyQnil,13:30 - 14:30
,"Exotic Dance mit Becky Der perfekte Kurs für alle Neueinsteigerinnen, für Damen die sich noch für keine Stilrichtung festlegen möchten oder diejenigen, die ein „Best of“ erleben möchten. Natürlich auch für alle unsere lieben Damen, die etwas Neues ausprobieren wollen. Level: Engagierte Anfängerinnen & etwas erfahrenere Schönheitstänzerinnen und alle, die Lust auf eine neue sinnlich-schöne Choreo haben.",Schönheitstanz Studio,Online,Tanzen,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/6bAW9KR,14:45 - 16:45
,"Exotic Dance mit Becky Der perfekte Kurs für alle Neueinsteigerinnen, für Damen die sich noch für keine Stilrichtung festlegen möchten oder diejenigen, die ein „Best of“ erleben möchten. Natürlich auch für alle unsere lieben Damen, die etwas Neues ausprobieren wollen. Exotic Dance mit Becky_ Let´s Dance and Tease Kurs – Choreographie Kurs Level: Engagierte Anfängerinnen etwas erfahrene Schönheitstänzerinnen und alle, die Lust auf eine neue sinnlich-schöne Choreo haben.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/W4EOuNp,14:45 - 16:45
,"Sensual Pole Dance mit Kaya Sensual Pole Dance / ehemals Exotic Pole Dance genannt, ist die rein tänzerische Disziplin die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente. Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/o_XLfIC,17:00 - 18:00
,"Sensual Pole Dance mit Kaya Sensual Pole Dance / ehemals Exotic Pole Dance genannt, ist die rein tänzerische Disziplin die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente. Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,Online,Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/npP7JVG,17:00 - 18:00
,"Sensual Floorwork mit Kaya ONLINE Sensual Pole Dance ist die rein tänzerische Disziplin die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente. Und genau um diese geht es in Kayas Kurs! Allerdings geht es hier um KEINE Choreografien, sondern der Schwerpunkt liegt auf den Techniken, der einzelnen Elemente, die meist zu wenig so intensiv erlernt werden können. Nützt die Chance und nimmt Euch die Zeit, damit die Choreos umso fließender werden. Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,Online,Poledance,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/nY-OhUe,18:15 - 19:15
,"Sensual Floorwork mit Kaya Sensual Pole Dance ist die rein tänzerische Disziplin die jedoch nicht minder körperlich herausfordernd sein kann durch die vielen schönen Floorwork Elemente. Und genau um diese geht es in Kayas Kurs! Allerdings geht es hier um KEINE Choreografien, sondern der Schwerpunkt liegt auf den Techniken, der einzelnen Elemente, die meist zu wenig so intensiv erlernt werden können. Nützt die Chance und nimmt Euch die Zeit, damit die Choreos umso fließender werden. Kaya Anouk Zakrzewska ist in New York aufgewachsen und begann mit ihrem Training und Auftritten bereits in sehr frühen Jahren. Ihre Ausbildung in Contemporary Dance and Choreography absolvierte Kaya bei Ellen Robbins. In Ihren Studium lernt Kaya Ballett, Bauchtanz sowie Yoga. Sie absolvierte mit einem Bachelor of Fine Arts in Theater an der Tisch School of the Arts der New York University wo sie ihre Tanz- und Bühnenausbildung fortsetzte. Nachdem Kaya in Pole Dance ihre Leidenschaft gefunden hat, unterrichtet und performt sie Pole in Berlin.",Schönheitstanz Studio,"Charitestraße 4, 10117 Berlin",Tanzen,"Samstag, 10. Februar 2024",https://www.eversports.de/e/workshop/5sKuQHR,18:15 - 19:15
